user_id,date,day_total,running_total
2939,2015-03-22,48,69
2940,2015-03-22,58,58
2940,2015-04-03,69,127
2940,2015-04-21,61,188
2942,2015-04-01,76,76
2943,2015-03-20,25,25
2944,2015-03-03,112,112
2945,2015-03-07,59,59
2945,2015-03-21,73,132
2945,2015-04-12,30,162
2946,2015-04-12,91,91
2947,2015-03-26,59,59
2947,2015-04-15,91,150
2949,2015-04-25,90,90
2949,2015-04-26,62,152
2949,2015-04-30,102,254
2951,2015-04-01,90,90
2951,2015-04-05,92,182
2954,2015-04-18,76,76
2957,2015-03-25,40,40
2957,2015-04-01,83,123
2958,2015-04-09,52,52
2960,2015-03-24,52,52
2960,2015-04-23,73,125
2962,2015-04-02,87,87
2962,2015-04-08,63,150
2962,2015-04-21,11,161
2963,2015-03-03,33,33
2963,2015-03-11,36,69
2963,2015-03-21,24,93
2963,2015-04-02,50,143
2964,2015-03-24,63,63
2965,2015-04-16,76,76
2967,2015-03-02,27,27
2967,2015-04-03,49,76
2969,2015-03-03,65,65
2969,2015-04-04,44,109
2969,2015-04-25,61,170
2970,2015-03-07,31,31
2970,2015-04-14,64,95
2971,2015-03-03,25,25
2971,2015-04-30,84,109
2972,2015-03-26,81,81
2972,2015-04-22,99,180
2973,2015-04-14,24,24
2974,2015-04-01,42,42
2974,2015-04-09,54,96
2974,2015-04-11,97,193
2975,2015-03-07,66,66
2975,2015-03-10,62,128
2975,2015-04-13,107,235
2976,2015-03-25,35,35
2976,2015-04-17,52,87
2978,2015-03-08,17,17
2978,2015-03-18,43,60
2979,2015-03-02,25,25
2980,2015-03-09,97,97
2983,2015-04-14,40,40
2983,2015-04-29,55,95
2985,2015-03-26,22,22
2985,2015-04-03,100,122
2986,2015-04-19,40,40
2986,2015-04-20,29,69
2986,2015-04-27,91,160
2987,2015-04-07,53,53
2987,2015-04-08,76,129
2988,2015-03-06,97,97
2989,2015-03-26,76,76
2991,2015-03-11,43,43
2991,2015-04-20,77,120
2993,2015-03-01,46,46
2994,2015-04-14,51,51
2995,2015-03-05,77,77
2995,2015-04-03,46,123
2996,2015-04-08,51,51
2998,2015-04-26,78,78
2999,2015-03-21,51,51
3001,2015-03-20,34,34
3001,2015-04-13,56,90
3002,2015-04-01,45,45
3003,2015-03-06,72,72
3007,2015-04-09,27,27
3009,2015-04-30,87,87
3010,2015-03-06,47,47
3010,2015-03-23,73,120
3010,2015-04-22,41,161
3011,2015-04-03,39,39
3012,2015-03-17,64,64
3012,2015-04-26,39,103
3013,2015-03-13,35,35
3014,2015-03-23,76,76
3015,2015-03-11,42,42
3015,2015-04-03,63,105
3015,2015-04-09,82,187
3015,2015-04-29,43,230
3016,2015-03-15,47,47
3017,2015-03-24,56,56
3017,2015-03-27,44,100
3017,2015-04-17,49,149
3017,2015-04-30,29,178
3019,2015-04-15,78,78
3020,2015-03-24,96,96
3024,2015-04-04,24,24
3025,2015-03-02,23,23
3025,2015-03-04,22,45
3026,2015-04-13,89,89
3027,2015-04-18,10,10
3028,2015-04-06,76,76
3029,2015-04-01,46,46
3030,2015-03-05,18,18
3030,2015-04-10,32,50
3030,2015-04-18,39,89
3030,2015-04-30,55,144
3031,2015-04-04,88,88
3031,2015-04-22,23,111
3032,2015-03-24,87,87
3032,2015-04-04,75,162
3032,2015-04-25,49,211
3033,2015-04-20,94,94
3033,2015-04-25,47,141
3036,2015-03-16,53,53
3038,2015-04-10,117,117
3038,2015-04-20,68,185
3039,2015-03-27,47,47
3039,2015-04-18,100,147
3040,2015-03-19,101,101
3041,2015-04-03,54,54
3041,2015-04-13,91,145
3041,2015-04-21,85,230
3042,2015-03-31,36,36
3043,2015-04-05,29,29
3043,2015-04-13,65,94
3044,2015-04-05,50,50
3044,2015-04-23,82,132
3045,2015-03-11,77,77
3045,2015-04-15,10,87
3045,2015-04-21,93,180
3047,2015-04-11,45,45
3049,2015-03-24,42,42
3049,2015-04-03,23,65
3050,2015-04-04,80,80
3051,2015-03-26,13,13
3052,2015-04-28,34,34
3053,2015-03-21,14,14
3054,2015-03-17,39,39
3054,2015-04-07,96,135
3060,2015-04-30,62,62
3062,2015-03-13,96,96
3062,2015-04-05,20,116
3062,2015-04-30,47,163
3063,2015-04-14,58,58
3063,2015-04-24,53,111
3064,2015-04-23,46,46
3065,2015-04-24,78,78
3066,2015-04-05,37,37
3066,2015-04-22,81,118
3067,2015-03-26,37,37
3067,2015-04-19,41,78
3068,2015-03-18,29,29
3068,2015-03-25,29,58
3068,2015-04-12,18,76
3073,2015-04-19,92,92
3075,2015-04-15,40,40
3077,2015-04-26,41,41
3077,2015-04-27,108,149
3078,2015-04-19,56,56
3079,2015-03-16,60,60
3079,2015-04-11,83,143
3081,2015-04-10,87,87
3081,2015-04-11,62,149
3083,2015-03-30,92,92
3083,2015-04-03,78,170
3083,2015-04-21,69,239
3085,2015-03-01,43,43
3086,2015-03-18,85,85
3086,2015-04-24,139,224
3088,2015-04-10,41,41
3090,2015-03-17,71,71
3090,2015-03-26,72,143
3091,2015-03-24,61,61
3091,2015-03-30,43,104
3094,2015-03-08,14,14
3094,2015-03-28,56,70
3094,2015-04-13,57,127
3096,2015-04-10,57,57
3097,2015-04-22,74,74
3098,2015-03-18,52,52
3098,2015-04-22,46,98
3099,2015-03-15,102,102
3099,2015-04-02,69,171
3099,2015-04-07,43,214
3099,2015-04-17,27,241
3100,2015-03-29,113,113
3101,2015-03-11,99,99
3102,2015-03-15,29,29
3108,2015-03-04,28,28
3109,2015-03-19,44,44
3109,2015-03-20,80,124
3110,2015-03-12,117,117
3110,2015-03-15,46,163
3110,2015-04-22,57,220
3111,2015-03-08,43,43
3111,2015-04-01,88,131
3112,2015-03-08,85,85
3114,2015-04-10,83,83
3118,2015-03-13,66,66
3118,2015-04-11,92,158
3119,2015-03-20,76,76
3121,2015-04-12,85,85
3122,2015-03-19,98,98
3124,2015-03-04,77,77
3124,2015-04-10,13,90
3125,2015-04-19,85,85
3127,2015-04-11,67,67
3127,2015-04-20,76,143
3128,2015-04-01,116,116
3128,2015-04-14,57,173
3128,2015-04-29,52,225
3130,2015-03-05,45,45
3131,2015-04-16,135,135
3131,2015-04-23,59,194
3132,2015-03-02,35,35
3133,2015-04-11,120,120
3134,2015-03-01,116,116
3134,2015-04-07,34,150
3136,2015-03-21,63,63
3136,2015-04-11,66,129
3137,2015-03-23,55,55
3138,2015-04-21,85,85
3139,2015-04-26,99,99
3141,2015-04-10,88,88
3143,2015-04-06,75,75
3145,2015-03-18,61,61
3145,2015-04-07,66,127
3146,2015-03-02,37,37
3146,2015-03-15,29,66
3146,2015-04-06,42,108
3146,2015-04-10,47,155
3146,2015-04-29,43,198
3148,2015-04-13,86,86
3149,2015-04-02,73,73
3152,2015-03-05,56,56
3152,2015-03-15,76,132
3153,2015-03-21,13,13
3155,2015-04-05,78,78
3157,2015-04-21,68,68
3158,2015-03-28,83,83
3158,2015-04-21,59,142
3160,2015-04-25,59,59
3161,2015-03-03,61,61
3162,2015-03-05,45,45
3162,2015-04-02,46,91
3162,2015-04-26,26,117
3164,2015-03-06,55,55
3164,2015-03-18,55,110
3165,2015-04-15,46,46
3166,2015-03-10,78,78
3166,2015-03-30,44,122
3166,2015-04-10,62,184
3166,2015-04-22,92,276
3166,2015-04-26,61,337
3168,2015-04-22,62,62
3169,2015-03-01,52,52
3170,2015-04-20,100,100
3170,2015-04-30,72,172
3172,2015-04-06,29,29
3172,2015-04-23,39,68
3173,2015-03-29,94,94
3174,2015-03-18,121,121
3175,2015-04-18,24,24
3176,2015-03-06,39,39
3176,2015-03-11,86,125
3176,2015-03-17,13,138
3176,2015-04-07,40,178
3176,2015-04-23,64,242
3177,2015-03-18,70,70
3178,2015-04-11,88,88
3179,2015-04-11,103,103
3181,2015-03-18,55,55
3181,2015-03-30,47,102
3183,2015-03-23,30,30
3185,2015-03-21,76,76
3186,2015-04-05,114,114
3187,2015-03-21,20,20
3187,2015-03-24,97,117
3188,2015-04-29,44,44
3189,2015-03-25,70,70
3189,2015-04-02,80,150
3189,2015-04-06,60,210
3190,2015-04-06,50,50
3190,2015-04-08,34,84
3190,2015-04-26,39,123
3193,2015-03-16,54,54
3193,2015-03-18,76,130
3193,2015-04-23,66,196
3195,2015-03-10,54,54
3196,2015-04-14,58,58
3197,2015-03-04,96,96
3197,2015-03-15,57,153
3198,2015-04-21,114,114
3199,2015-04-08,49,49
3199,2015-04-27,95,144
3199,2015-04-29,64,208
3200,2015-03-09,34,34
3200,2015-04-05,82,116
3201,2015-03-10,74,74
3202,2015-03-08,62,62
3204,2015-03-28,17,17
3205,2015-04-03,77,77
3205,2015-04-16,23,100
3206,2015-04-08,70,70
3206,2015-04-10,75,145
3207,2015-04-28,43,43
3209,2015-04-11,108,108
3210,2015-03-15,61,61
3211,2015-03-09,26,26
3212,2015-04-10,90,90
3215,2015-04-19,84,84
3216,2015-03-14,61,61
3217,2015-04-30,69,69
3220,2015-03-06,81,81
3223,2015-04-03,77,77
3224,2015-03-22,15,15
3224,2015-04-18,101,116
3224,2015-04-27,72,188
3225,2015-04-17,57,57
3227,2015-03-17,57,57
3228,2015-03-03,91,91
3228,2015-04-18,102,193
3229,2015-03-20,29,29
3229,2015-04-11,40,69
3230,2015-04-14,70,70
3231,2015-03-06,76,76
3231,2015-04-27,103,179
3232,2015-03-13,66,66
3232,2015-04-05,31,97
3234,2015-03-22,18,18
3234,2015-04-02,73,91
3234,2015-04-29,31,122
3235,2015-03-07,31,31
3235,2015-03-23,107,138
3235,2015-04-17,35,173
3236,2015-03-20,45,45
3237,2015-04-10,72,72
3239,2015-03-11,61,61
3240,2015-04-12,31,31
3241,2015-03-03,17,17
3242,2015-03-17,86,86
3248,2015-03-13,42,42
3248,2015-03-16,23,65
3250,2015-04-24,98,98
3251,2015-04-16,75,75
3252,2015-03-11,41,41
3252,2015-03-13,23,64
3252,2015-04-09,113,177
3253,2015-04-10,54,54
3253,2015-04-20,35,89
3253,2015-04-24,47,136
3254,2015-04-21,64,64
3255,2015-03-29,47,47
3255,2015-04-03,34,81
3256,2015-03-08,79,79
3257,2015-03-26,55,55
3260,2015-04-29,89,89
3261,2015-03-27,95,95
3264,2015-03-24,54,54
3270,2015-03-07,52,52
3271,2015-04-06,105,105
3272,2015-03-08,104,104
3272,2015-04-11,50,154
3273,2015-04-25,51,51
3273,2015-04-28,53,104
3275,2015-04-09,81,81
3276,2015-03-24,34,34
3276,2015-03-31,24,58
3279,2015-04-28,78,78
3282,2015-04-09,67,67
3283,2015-03-11,51,51
3283,2015-03-24,72,123
3286,2015-03-04,33,33
3286,2015-03-08,13,46
3286,2015-03-24,63,109
3286,2015-04-11,47,156
3286,2015-04-14,120,276
3286,2015-04-18,77,353
3286,2015-04-25,75,428
3287,2015-03-26,60,60
3287,2015-03-30,102,162
3292,2015-04-17,41,41
3293,2015-04-04,34,34
3293,2015-04-08,21,55
3293,2015-04-13,97,152
3294,2015-03-07,35,35
3295,2015-04-01,38,38
3295,2015-04-27,40,78
3296,2015-03-28,68,68
3296,2015-04-20,84,152
3297,2015-03-26,44,44
3298,2015-04-24,52,52
3299,2015-03-21,71,71
3299,2015-04-11,34,105
3302,2015-03-04,56,56
3303,2015-04-10,108,108
3306,2015-03-15,81,81
3307,2015-03-25,25,25
3310,2015-04-10,78,78
3311,2015-04-29,45,45
3314,2015-03-02,52,52
3314,2015-03-12,46,98
3317,2015-04-13,34,34
3318,2015-03-17,29,29
3318,2015-04-12,22,51
3319,2015-04-20,39,39
3320,2015-04-03,68,68
3320,2015-04-05,61,129
3321,2015-04-26,45,45
3322,2015-04-08,110,110
3325,2015-03-26,67,67
3326,2015-03-03,83,83
3326,2015-03-05,43,126
3326,2015-04-22,76,202
3327,2015-03-12,44,44
3328,2015-03-17,20,20
3329,2015-03-29,79,79
3332,2015-03-31,101,101
3332,2015-04-14,83,184
3333,2015-03-31,74,74
3338,2015-03-23,15,15
3339,2015-03-17,38,38
3340,2015-03-25,63,63
3340,2015-03-29,15,78
3341,2015-03-17,50,50
3343,2015-03-13,67,67
3343,2015-04-08,63,130
3344,2015-03-28,38,38
3345,2015-04-05,108,108
3345,2015-04-23,67,175
3346,2015-03-27,59,59
3347,2015-03-28,88,88
3348,2015-04-04,25,25
3348,2015-04-05,11,36
3348,2015-04-16,13,49
3349,2015-04-22,108,108
3350,2015-04-09,81,81
3350,2015-04-10,73,154
3351,2015-04-05,55,55
3351,2015-04-10,81,136
3352,2015-03-13,47,47
3352,2015-03-24,52,99
3354,2015-03-19,14,14
3356,2015-04-21,79,79
3357,2015-04-20,33,33
3358,2015-04-20,68,68
3359,2015-04-19,34,34
3361,2015-04-03,69,69
3363,2015-03-04,85,85
3365,2015-03-07,85,85
3365,2015-04-29,55,140
3368,2015-03-17,87,87
3369,2015-03-05,13,13
3369,2015-03-26,40,53
3370,2015-04-01,124,124
3370,2015-04-28,61,185
3371,2015-03-02,64,64
3371,2015-03-31,52,116
3375,2015-03-04,20,20
3375,2015-03-21,94,114
3375,2015-03-26,68,182
3376,2015-03-30,32,32
3377,2015-03-08,29,29
3378,2015-04-09,67,67
3378,2015-04-16,48,115
3379,2015-03-09,35,35
3379,2015-04-07,77,112
3379,2015-04-23,34,146
3380,2015-03-19,77,77
3380,2015-04-19,97,174
3381,2015-03-11,73,73
3383,2015-03-06,46,46
3383,2015-04-28,102,148
3384,2015-04-11,90,90
3384,2015-04-22,76,166
3385,2015-03-24,91,91
3387,2015-03-23,23,23
3387,2015-03-24,41,64
3389,2015-04-09,71,71
3392,2015-03-07,46,46
3392,2015-04-13,103,149
3392,2015-04-22,72,221
3393,2015-03-12,32,32
3394,2015-04-05,37,37
3394,2015-04-21,68,105
3395,2015-03-11,12,12
3395,2015-04-28,63,75
3398,2015-04-12,82,82
3399,2015-04-25,98,98
3400,2015-03-29,62,62
3402,2015-03-09,14,14
3403,2015-03-06,65,65
3403,2015-04-11,62,127
3404,2015-03-05,31,31
3404,2015-04-07,38,69
3404,2015-04-18,71,140
3406,2015-04-22,115,115
3412,2015-03-22,73,73
3413,2015-03-09,38,38
3414,2015-03-23,66,66
3415,2015-04-22,15,15
3418,2015-03-14,52,52
3422,2015-03-20,84,84
3422,2015-04-18,38,122
3423,2015-04-02,27,27
3424,2015-03-19,62,62
3425,2015-04-12,56,56
3426,2015-04-24,94,94
3427,2015-03-14,120,120
3427,2015-04-01,37,157
3429,2015-04-17,92,92
3429,2015-04-19,109,201
3430,2015-04-30,105,105
3431,2015-04-21,87,87
3432,2015-03-15,86,86
3432,2015-03-23,24,110
3432,2015-04-15,25,135
3434,2015-03-11,67,67
3435,2015-03-09,17,17
3435,2015-03-11,53,70
3436,2015-03-27,10,10
3437,2015-03-16,64,64
3437,2015-04-01,125,189
3437,2015-04-02,11,200
3437,2015-04-20,16,216
3440,2015-04-23,45,45
3443,2015-04-24,22,22
3444,2015-04-06,70,70
3445,2015-03-09,35,35
3445,2015-04-09,60,95
3445,2015-04-28,24,119
3448,2015-04-09,38,38
3449,2015-04-25,87,87
3449,2015-04-26,36,123
3450,2015-03-06,37,37
3450,2015-03-11,68,105
3450,2015-04-18,32,137
3457,2015-03-16,51,51
3457,2015-04-20,28,79
3458,2015-03-15,79,79
3458,2015-04-25,54,133
3461,2015-03-02,13,13
3463,2015-03-21,102,102
3464,2015-03-04,27,27
3464,2015-04-08,71,98
3465,2015-03-05,34,34
3466,2015-04-07,39,39
3468,2015-04-07,43,43
3469,2015-04-11,39,39
3469,2015-04-26,63,102
3470,2015-03-12,50,50
3474,2015-04-30,112,112
3475,2015-04-02,46,46
3475,2015-04-19,85,131
3476,2015-03-19,18,18
3476,2015-04-25,27,45
3477,2015-04-18,46,46
3478,2015-04-17,104,104
3478,2015-04-22,66,170
3478,2015-04-27,90,260
3479,2015-03-02,26,26
3480,2015-04-12,42,42
3480,2015-04-25,39,81
3480,2015-04-26,58,139
3480,2015-04-29,54,193
3481,2015-04-27,57,57
3482,2015-04-30,127,127
3483,2015-03-27,73,73
3483,2015-04-26,52,125
3486,2015-04-19,109,109
3487,2015-03-19,62,62
3487,2015-04-29,55,117
3488,2015-03-28,57,57
3488,2015-04-19,81,138
3488,2015-04-21,82,220
3488,2015-04-30,29,249
3490,2015-03-02,12,12
3490,2015-03-23,54,66
3492,2015-04-05,84,84
3493,2015-04-03,59,59
3493,2015-04-09,37,96
3496,2015-03-14,68,68
3496,2015-03-24,62,130
3496,2015-04-03,10,140
3498,2015-03-08,84,84
3498,2015-03-31,64,148
3499,2015-04-01,44,44
3499,2015-04-29,24,68
3502,2015-04-18,75,75
3502,2015-04-25,47,122
3503,2015-03-21,60,60
3503,2015-03-22,79,139
3507,2015-03-01,38,38
3509,2015-04-05,73,73
3510,2015-03-29,113,113
3513,2015-03-07,43,43
3513,2015-03-16,34,77
3514,2015-03-14,67,67
3515,2015-03-28,76,76
3517,2015-03-22,75,75
3517,2015-03-27,81,156
3518,2015-04-21,28,28
3518,2015-04-29,69,97
3519,2015-03-13,67,67
3520,2015-04-11,93,93
3523,2015-04-23,19,19
3524,2015-04-01,88,88
3524,2015-04-25,32,120
3525,2015-03-02,14,14
3528,2015-03-15,63,63
3529,2015-03-12,27,27
3529,2015-04-29,62,89
3530,2015-04-01,96,96
3530,2015-04-15,62,158
3532,2015-04-24,53,53
3533,2015-04-11,59,59
3534,2015-03-21,24,24
3536,2015-03-10,62,62
3536,2015-03-22,84,146
3537,2015-03-16,88,88
3537,2015-04-25,21,109
3540,2015-03-30,27,27
3540,2015-04-20,81,108
3542,2015-03-01,14,14
3542,2015-03-19,67,81
3542,2015-03-28,34,115
3542,2015-04-18,70,185
3544,2015-03-02,74,74
3544,2015-04-25,75,149
3546,2015-03-19,38,38
3546,2015-04-18,40,78
3547,2015-03-11,44,44
3549,2015-04-12,68,68
3549,2015-04-30,35,103
3550,2015-03-14,39,39
3553,2015-04-12,80,80
3553,2015-04-15,38,118
3556,2015-03-03,90,90
3557,2015-03-14,114,114
3558,2015-03-28,16,16
3558,2015-04-23,59,75
3560,2015-03-13,19,19
3560,2015-04-08,99,118
3561,2015-04-19,94,94
3561,2015-04-20,40,134
3563,2015-03-04,13,13
3563,2015-04-21,134,147
3563,2015-04-28,39,186
3564,2015-04-19,65,65
3566,2015-04-11,78,78
3567,2015-03-29,52,52
3567,2015-04-10,25,77
3567,2015-04-28,102,179
3568,2015-04-21,46,46
3569,2015-04-12,114,114
3571,2015-03-15,83,83
3572,2015-04-14,103,103
3573,2015-04-19,86,86
3574,2015-03-23,27,27
3574,2015-04-15,47,74
3574,2015-04-29,84,158
3575,2015-03-21,79,79
3576,2015-03-26,43,43
3576,2015-03-27,71,114
3577,2015-03-11,62,62
3577,2015-04-27,55,117
3577,2015-04-30,75,192
3578,2015-03-01,34,34
3578,2015-04-01,43,77
3579,2015-03-19,40,40
3579,2015-04-14,36,76
3581,2015-04-18,58,58
3581,2015-04-29,30,88
3582,2015-03-06,75,75
3582,2015-03-16,84,159
3582,2015-04-13,69,228
3583,2015-04-27,58,58
3585,2015-03-05,58,58
3586,2015-04-14,48,48
3586,2015-04-20,27,75
3589,2015-04-15,43,43
3589,2015-04-16,95,138
3590,2015-04-22,95,95
3594,2015-03-04,77,77
3594,2015-03-13,40,117
3594,2015-04-26,88,205
3595,2015-04-14,96,96
3596,2015-03-20,94,94
3596,2015-04-01,93,187
3597,2015-03-02,32,32
3597,2015-04-25,67,99
3598,2015-04-09,54,54
3600,2015-03-12,62,62
3600,2015-03-24,51,113
3600,2015-03-28,64,177
3600,2015-04-20,34,211
3601,2015-04-08,36,36
3602,2015-03-12,21,21
3605,2015-03-14,21,21
3606,2015-03-22,58,58
3606,2015-04-09,34,92
3607,2015-04-18,34,34
3608,2015-03-07,48,48
3608,2015-03-20,69,117
3608,2015-04-08,72,189
3609,2015-03-29,56,56
3612,2015-04-21,82,82
3616,2015-03-19,70,70
3616,2015-04-01,72,142
3617,2015-04-30,53,53
3618,2015-03-24,62,62
3620,2015-04-09,67,67
3621,2015-03-15,93,93
3621,2015-04-01,41,134
3622,2015-04-19,108,108
3623,2015-03-28,64,64
3623,2015-04-14,78,142
3623,2015-04-20,82,224
3625,2015-03-29,35,35
3626,2015-03-06,85,85
3626,2015-03-07,49,134
3626,2015-04-02,53,187
3626,2015-04-21,114,301
3628,2015-03-19,37,37
3629,2015-04-07,45,45
3629,2015-04-13,14,59
3630,2015-03-31,43,43
3631,2015-03-05,89,89
3631,2015-03-07,35,124
3631,2015-04-11,68,192
3631,2015-04-24,76,268
3632,2015-03-21,108,108
3632,2015-03-22,50,158
3632,2015-04-21,98,256
3634,2015-03-26,88,88
3635,2015-03-11,103,103
3637,2015-03-11,51,51
3637,2015-03-26,49,100
3639,2015-03-08,56,56
3639,2015-04-07,37,93
3641,2015-04-29,66,66
3644,2015-04-27,61,61
3645,2015-04-07,33,33
3645,2015-04-16,79,112
3647,2015-03-08,109,109
3648,2015-04-17,72,72
3649,2015-04-13,56,56
3650,2015-03-14,75,75
3650,2015-04-10,67,142
3651,2015-04-28,89,89
3652,2015-04-02,59,59
3653,2015-04-28,68,68
3654,2015-03-03,65,65
3655,2015-04-26,94,94
3656,2015-03-29,113,113
3657,2015-04-19,61,61
3657,2015-04-20,153,214
3658,2015-03-22,18,18
3660,2015-04-02,58,58
3662,2015-03-17,44,44
3664,2015-03-11,55,55
3664,2015-03-22,18,73
3666,2015-03-06,53,53
3668,2015-04-24,29,29
3669,2015-03-30,101,101
3670,2015-04-30,131,131
3671,2015-04-26,66,66
3672,2015-03-24,30,30
3672,2015-04-10,61,91
3673,2015-03-13,82,82
3675,2015-03-19,48,48
3676,2015-03-26,48,48
3678,2015-04-02,57,57
3678,2015-04-12,30,87
3678,2015-04-26,86,173
3679,2015-03-31,54,54
3680,2015-03-13,70,70
3681,2015-04-24,72,72
3684,2015-03-25,42,42
3684,2015-04-09,65,107
3684,2015-04-10,59,166
3685,2015-04-28,52,52
3686,2015-03-28,60,60
3687,2015-03-09,37,37
3687,2015-03-30,22,59
3687,2015-04-16,76,135
3691,2015-04-05,45,45
3692,2015-03-08,85,85
3693,2015-03-12,35,35
3693,2015-03-21,91,126
3694,2015-03-26,55,55
3695,2015-04-13,26,26
3697,2015-04-01,42,42
3698,2015-04-02,53,53
3699,2015-04-06,39,39
3699,2015-04-14,74,113
3701,2015-04-10,43,43
3702,2015-03-14,46,46
3702,2015-04-17,62,108
3702,2015-04-29,31,139
3703,2015-04-10,76,76
3704,2015-04-13,70,70
3707,2015-04-19,84,84
3708,2015-04-26,22,22
3709,2015-03-08,67,67
3712,2015-04-03,44,44
3713,2015-03-02,97,97
3715,2015-04-25,106,106
3716,2015-03-31,32,32
3716,2015-04-04,60,92
3716,2015-04-24,57,149
3718,2015-03-15,36,36
3718,2015-03-17,10,46
3718,2015-03-25,53,99
3719,2015-03-19,103,103
3720,2015-04-03,47,47
3723,2015-03-04,41,41
3723,2015-04-23,65,106
3724,2015-04-06,67,67
3726,2015-03-16,16,16
3726,2015-03-17,22,38
3728,2015-04-11,49,49
3728,2015-04-22,25,74
3730,2015-03-28,93,93
3730,2015-04-08,88,181
3731,2015-03-14,82,82
3731,2015-04-25,40,122
3732,2015-04-02,31,31
3732,2015-04-04,55,86
3732,2015-04-08,43,129
3732,2015-04-13,68,197
3732,2015-04-22,56,253
3733,2015-03-21,94,94
3733,2015-03-29,87,181
3734,2015-04-20,84,84
3734,2015-04-24,126,210
3735,2015-03-08,10,10
3736,2015-03-30,59,59
3736,2015-04-26,80,139
3737,2015-04-12,30,30
3738,2015-03-19,35,35
3738,2015-04-12,113,148
3738,2015-04-24,78,226
3740,2015-03-27,45,45
3740,2015-04-02,32,77
3740,2015-04-14,34,111
3742,2015-04-29,47,47
3743,2015-04-12,60,60
3743,2015-04-16,13,73
3744,2015-03-28,52,52
3744,2015-04-14,55,107
3746,2015-03-11,67,67
3747,2015-03-03,31,31
3748,2015-03-11,60,60
3748,2015-03-15,36,96
3748,2015-04-30,69,165
3749,2015-03-07,11,11
3749,2015-04-23,84,95
3749,2015-04-26,66,161
3750,2015-04-05,46,46
3750,2015-04-15,58,104
3751,2015-03-14,23,23
3751,2015-04-02,47,70
3752,2015-03-22,10,10
3753,2015-03-19,68,68
3753,2015-04-12,68,136
3753,2015-04-27,76,212
3753,2015-04-28,43,255
3755,2015-03-18,35,35
3755,2015-04-07,30,65
3755,2015-04-15,25,90
3755,2015-04-27,108,198
3756,2015-03-24,39,39
3756,2015-04-29,62,101
3757,2015-03-21,28,28
3758,2015-03-16,29,29
3759,2015-03-04,36,36
3759,2015-04-06,104,140
3761,2015-03-31,45,45
3763,2015-03-31,70,70
3763,2015-04-27,52,122
3765,2015-03-26,88,88
3765,2015-04-03,58,146
3766,2015-04-13,49,49
3766,2015-04-19,18,67
3767,2015-04-02,90,90
3767,2015-04-11,58,148
3769,2015-03-12,71,71
3770,2015-03-10,67,67
3770,2015-03-29,71,138
3772,2015-04-30,46,46
3773,2015-04-09,76,76
3774,2015-03-19,67,67
3775,2015-03-13,103,103
3780,2015-03-11,67,67
3781,2015-04-09,49,49
3781,2015-04-26,99,148
3782,2015-04-01,104,104
3783,2015-04-25,25,25
3784,2015-04-10,115,115
3786,2015-03-24,67,67
3787,2015-03-12,76,76
3787,2015-04-07,77,153
3790,2015-03-05,45,45
3791,2015-03-05,93,93
3791,2015-03-29,117,210
3792,2015-04-06,56,56
3793,2015-03-03,49,49
3794,2015-04-01,26,26
3794,2015-04-14,47,73
3794,2015-04-15,57,130
3796,2015-04-14,20,20
3797,2015-03-06,27,27
3798,2015-03-20,29,29
3798,2015-04-11,73,102
3799,2015-04-02,38,38
3799,2015-04-25,52,90
3800,2015-04-13,125,125
3801,2015-03-05,46,46
3803,2015-04-06,17,17
3804,2015-03-23,44,44
3804,2015-04-02,94,138
3804,2015-04-15,72,210
3806,2015-03-17,49,49
3806,2015-03-20,23,72
3808,2015-04-01,24,24
3808,2015-04-22,91,115
3809,2015-03-24,26,26
3810,2015-04-11,45,45
3811,2015-03-14,96,96
3811,2015-03-23,69,165
3811,2015-03-30,21,186
3811,2015-04-15,91,277
3813,2015-04-09,92,92
3813,2015-04-22,98,190
3814,2015-03-16,34,34
3814,2015-04-17,44,78
3815,2015-03-06,71,71
3816,2015-03-12,30,30
3816,2015-03-23,70,100
3817,2015-03-25,107,107
3818,2015-04-08,81,81
3819,2015-03-06,32,32
3819,2015-03-17,76,108
3820,2015-03-28,48,48
3820,2015-04-28,38,86
3821,2015-04-23,62,62
3822,2015-03-10,27,27
3822,2015-04-10,53,80
3823,2015-03-14,30,30
3824,2015-04-11,60,60
3824,2015-04-13,65,125
3825,2015-03-24,87,87
3827,2015-03-05,78,78
3827,2015-04-22,44,122
3828,2015-03-31,70,70
3828,2015-04-18,70,140
3828,2015-04-28,65,205
3831,2015-03-28,103,103
3831,2015-04-21,54,157
3834,2015-03-28,15,15
3835,2015-03-09,88,88
3836,2015-04-18,70,70
3837,2015-03-15,34,34
3837,2015-04-19,51,85
3837,2015-04-23,37,122
3837,2015-04-30,76,198
3838,2015-04-15,74,74
3840,2015-03-18,61,61
3843,2015-03-14,88,88
3843,2015-04-16,35,123
3845,2015-03-11,106,106
3845,2015-04-09,96,202
3845,2015-04-16,76,278
3847,2015-04-15,62,62
3849,2015-03-12,14,14
3850,2015-03-11,67,67
3851,2015-04-19,68,68
3853,2015-03-04,71,71
3856,2015-03-08,54,54
3856,2015-03-12,20,74
3858,2015-04-28,47,47
3859,2015-03-22,75,75
3860,2015-04-16,36,36
3861,2015-04-13,37,37
3861,2015-04-17,58,95
3862,2015-03-03,45,45
3862,2015-03-14,23,68
3862,2015-04-14,46,114
3863,2015-03-08,62,62
3864,2015-03-12,41,41
3864,2015-03-13,60,101
